  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.87, ºC     ,  , Aire: ,15.22,16:40:16,22/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0.0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.67111,  ,  , Corrida: ,32 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.85, ºC     ,  , Aire: ,15.22,16:40:25,22/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,8.55,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=237y142,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.798056,  ,  , Corrida: ,489 seg ,  ,  , Peltier: ,34.22, ºC     , teInsta: ,31.88, ºC     , Disip: ,40.25, ºC     ,  , Aire: ,15.22,16:48:2,22/8/2022,TomaNro= 51,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.800554,  ,  , Corrida: ,498 seg ,  ,  , Peltier: ,34.35, ºC     , teInsta: ,31.88, ºC     , Disip: ,37.45, ºC     ,  , Aire: ,15.22,16:48:11,22/8/2022,TomaNro= 52,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.803055,  ,  , Corrida: ,507 seg ,  ,  , Peltier: ,34.43, ºC     , teInsta: ,31.88, ºC     , Disip: ,35.08, ºC     ,  , Aire: ,15.22,16:48:20,22/8/2022,TomaNro= 53,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.805555,  ,  , Corrida: ,516 seg ,  ,  , Peltier: ,34.5, ºC     , teInsta: ,31.88, ºC     , Disip: ,33.0, ºC     ,  , Aire: ,15.22,16:48:29,22/8/2022,TomaNro= 54,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.808054,  ,  , Corrida: ,525 seg ,  ,  , Peltier: ,34.5, ºC     , teInsta: ,31.88, ºC     , Disip: ,31.2, ºC     ,  , Aire: ,15.22,16:48:38,22/8/2022,TomaNro= 55,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.810555,  ,  , Corrida: ,534 seg ,  ,  , Peltier: ,34.43, ºC     , teInsta: ,31.88, ºC     , Disip: ,29.86, ºC     ,  , Aire: ,15.22,16:48:47,22/8/2022,TomaNro= 56,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,BALANCEconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.813055,  ,  , Corrida: ,543 seg ,  ,  , Peltier: ,34.35, ºC     , teInsta: ,31.88, ºC     , Disip: ,29.79, ºC     ,  , Aire: ,15.22,16:48:56,22/8/2022,TomaNro= 57,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.815556,  ,  , Corrida: ,552 seg ,  ,  , Peltier: ,34.22, ºC     , teInsta: ,31.88, ºC     , Disip: ,28.73, ºC     ,  , Aire: ,15.22,16:49:5,22/8/2022,TomaNro= 58,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.818056,  ,  , Corrida: ,561 seg ,  ,  , Peltier: ,34.09, ºC     , teInsta: ,31.88, ºC     , Disip: ,27.43, ºC     ,  , Aire: ,15.22,16:49:14,22/8/2022,TomaNro= 59,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.820557,  ,  , Corrida: ,570 seg ,  ,  , Peltier: ,33.93, ºC     , teInsta: ,31.88, ºC     , Disip: ,26.2, ºC     ,  , Aire: ,15.22,16:49:23,22/8/2022,TomaNro= 60,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.823057,  ,  , Corrida: ,579 seg ,  ,  , Peltier: ,33.74, ºC     , teInsta: ,31.89, ºC     , Disip: ,25.06, ºC     ,  , Aire: ,15.22,16:49:32,22/8/2022,TomaNro= 61,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.825556,  ,  , Corrida: ,588 seg ,  ,  , Peltier: ,33.52, ºC     , teInsta: ,31.89, ºC     , Disip: ,24.08, ºC     ,  , Aire: ,15.22,16:49:42,22/8/2022,TomaNro= 62,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=226y135,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.828056,  ,  , Corrida: ,598 seg ,  ,  , Peltier: ,33.31, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.25, ºC     ,  , Aire: ,15.22,16:49:51,22/8/2022,TomaNro= 63,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=191y114,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.830833,  ,  , Corrida: ,607 seg ,  ,  , Peltier: ,33.09, ºC     , teInsta: ,31.89, ºC     , Disip: ,22.7, ºC     ,  , Aire: ,15.22,16:50:0,22/8/2022,TomaNro= 64,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=161y96,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.833334,  ,  , Corrida: ,616 seg ,  ,  , Peltier: ,32.85, ºC     , teInsta: ,31.89, ºC     , Disip: ,22.45, ºC     ,  , Aire: ,15.22,16:50:9,22/8/2022,TomaNro= 65,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=134y80,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.835835,  ,  , Corrida: ,625 seg ,  ,  , Peltier: ,32.6, ºC     , teInsta: ,31.89, ºC     , Disip: ,22.43, ºC     ,  , Aire: ,15.22,16:50:18,22/8/2022,TomaNro= 66,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=110y66,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.838333,  ,  , Corrida: ,634 seg ,  ,  , Peltier: ,32.3, ºC     , teInsta: ,31.89, ºC     , Disip: ,22.56, ºC     ,  , Aire: ,15.22,16:50:27,22/8/2022,TomaNro= 67,   Modo ,3,   tension puente H ,8.8,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=91y54,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.840834,  ,  , Corrida: ,643 seg ,  ,  , Peltier: ,32.02, ºC     , teInsta: ,31.89, ºC     , Disip: ,22.78, ºC     ,  , Aire: ,15.22,16:50:36,22/8/2022,TomaNro= 68,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=75y45,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.843334,  ,  , Corrida: ,653 seg ,  ,  , Peltier: ,31.72, ºC     , teInsta: ,31.89, ºC     , Disip: ,23.26, ºC     ,  , Aire: ,15.22,16:50:46,22/8/2022,TomaNro= 69,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.846111,  ,  , Corrida: ,662 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.89, ºC     , Disip: ,25.08, ºC     ,  , Aire: ,15.22,16:50:55,22/8/2022,TomaNro= 70,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=69y41,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.848612,  ,  , Corrida: ,671 seg ,  ,  , Peltier: ,31.16, ºC     , teInsta: ,31.89, ºC     , Disip: ,27.09, ºC     ,  , Aire: ,15.22,16:51:4,22/8/2022,TomaNro= 71,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=77y46,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.851112,  ,  , Corrida: ,680 seg ,  ,  , Peltier: ,30.92, ºC     , teInsta: ,31.89, ºC     , Disip: ,28.98, ºC     ,  , Aire: ,15.22,16:51:13,22/8/2022,TomaNro= 72,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=93y55,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.853611,  ,  , Corrida: ,689 seg ,  ,  , Peltier: ,30.71, ºC     , teInsta: ,31.9, ºC     , Disip: ,30.8, ºC     ,  , Aire: ,15.22,16:51:22,22/8/2022,TomaNro= 73,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=112y67,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.856112,  ,  , Corrida: ,698 seg ,  ,  , Peltier: ,30.54, ºC     , teInsta: ,31.9, ºC     , Disip: ,32.6, ºC     ,  , Aire: ,15.22,16:51:31,22/8/2022,TomaNro= 74,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=132y79,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.858612,  ,  , Corrida: ,707 seg ,  ,  , Peltier: ,30.44, ºC     , teInsta: ,31.9, ºC     , Disip: ,34.41, ºC     ,  , Aire: ,15.22,16:51:40,22/8/2022,TomaNro= 75,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=153y91,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.86111,  ,  , Corrida: ,717 seg ,  ,  , Peltier: ,30.33, ºC     , teInsta: ,31.9, ºC     , Disip: ,36.24, ºC     ,  , Aire: ,15.22,16:51:50,22/8/2022,TomaNro= 76,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=166y99,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.86389,  ,  , Corrida: ,726 seg ,  ,  , Peltier: ,30.29, ºC     , teInsta: ,31.9, ºC     , Disip: ,38.02, ºC     ,  , Aire: ,15.22,16:51:59,22/8/2022,TomaNro= 77,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=182y109,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.866388,  ,  , Corrida: ,735 seg ,  ,  , Peltier: ,30.27, ºC     , teInsta: ,31.9, ºC     , Disip: ,39.76, ºC     ,  , Aire: ,15.22,16:52:8,22/8/2022,TomaNro= 78,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=187y112,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.868889,  ,  , Corrida: ,744 seg ,  ,  , Peltier: ,30.33, ºC     , teInsta: ,31.9, ºC     , Disip: ,41.39, ºC     ,  , Aire: ,15.22,16:52:17,22/8/2022,TomaNro= 79,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=190y114,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.87139,  ,  , Corrida: ,753 seg ,  ,  , Peltier: ,30.43, ºC     , teInsta: ,31.9, ºC     , Disip: ,42.86, ºC     ,  , Aire: ,15.22,16:52:26,22/8/2022,TomaNro= 80,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=182y109,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.87389,  ,  , Corrida: ,762 seg ,  ,  , Peltier: ,30.51, ºC     , teInsta: ,31.9, ºC     , Disip: ,44.12, ºC     ,  , Aire: ,15.22,16:52:35,22/8/2022,TomaNro= 81,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=168y100,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.876389,  ,  , Corrida: ,772 seg ,  ,  , Peltier: ,30.68, ºC     , teInsta: ,31.9, ºC     , Disip: ,45.08, ºC     ,  , Aire: ,15.22,16:52:45,22/8/2022,TomaNro= 82,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=158y94,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.879168,  ,  , Corrida: ,781 seg ,  ,  , Peltier: ,30.85, ºC     , teInsta: ,31.9, ºC     , Disip: ,45.81, ºC     ,  , Aire: ,15.22,16:52:54,22/8/2022,TomaNro= 83,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=137y82,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.881666,  ,  , Corrida: ,790 seg ,  ,  , Peltier: ,31.04, ºC     , teInsta: ,31.9, ºC     , Disip: ,46.27, ºC     ,  , Aire: ,15.22,16:53:3,22/8/2022,TomaNro= 84,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=119y71,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.884167,  ,  , Corrida: ,799 seg ,  ,  , Peltier: ,31.26, ºC     , teInsta: ,31.9, ºC     , Disip: ,46.45, ºC     ,  , Aire: ,15.22,16:53:12,22/8/2022,TomaNro= 85,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=102y61,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.886667,  ,  , Corrida: ,808 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.91, ºC     , Disip: ,46.43, ºC     ,  , Aire: ,15.22,16:53:21,22/8/2022,TomaNro= 86,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=87y52,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.889166,  ,  , Corrida: ,817 seg ,  ,  , Peltier: ,31.72, ºC     , teInsta: ,31.91, ºC     , Disip: ,46.21, ºC     ,  , Aire: ,15.22,16:53:30,22/8/2022,TomaNro= 87,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=75y45,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.891666,  ,  , Corrida: ,827 seg ,  ,  , Peltier: ,31.98, ºC     , teInsta: ,31.91, ºC     , Disip: ,45.87, ºC     ,  , Aire: ,15.22,16:53:40,22/8/2022,TomaNro= 88,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=69y41,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.894444,  ,  , Corrida: ,836 seg ,  ,  , Peltier: ,32.2, ºC     , teInsta: ,31.91, ºC     , Disip: ,45.49, ºC     ,  , Aire: ,15.22,16:53:49,22/8/2022,TomaNro= 89,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.896944,  ,  , Corrida: ,845 seg ,  ,  , Peltier: ,32.43, ºC     , teInsta: ,31.91, ºC     , Disip: ,45.1, ºC     ,  , Aire: ,15.22,16:53:58,22/8/2022,TomaNro= 90,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=71y42,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.899445,  ,  , Corrida: ,854 seg ,  ,  , Peltier: ,32.59, ºC     , teInsta: ,31.91, ºC     , Disip: ,44.6, ºC     ,  , Aire: ,15.22,16:54:7,22/8/2022,TomaNro= 91,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=80y48,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.901943,  ,  , Corrida: ,863 seg ,  ,  , Peltier: ,32.81, ºC     , teInsta: ,31.91, ºC     , Disip: ,42.71, ºC     ,  , Aire: ,15.22,16:54:16,22/8/2022,TomaNro= 92,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=89y53,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.904444,  ,  , Corrida: ,872 seg ,  ,  , Peltier: ,32.98, ºC     , teInsta: ,31.91, ºC     , Disip: ,40.54, ºC     ,  , Aire: ,15.22,16:54:25,22/8/2022,TomaNro= 93,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=105y63,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.906944,  ,  , Corrida: ,882 seg ,  ,  , Peltier: ,33.13, ºC     , teInsta: ,31.91, ºC     , Disip: ,38.42, ºC     ,  , Aire: ,15.22,16:54:35,22/8/2022,TomaNro= 94,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=120y72,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.909721,  ,  , Corrida: ,891 seg ,  ,  , Peltier: ,33.23, ºC     , teInsta: ,31.91, ºC     , Disip: ,36.38, ºC     ,  , Aire: ,15.22,16:54:44,22/8/2022,TomaNro= 95,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=136y81,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.912222,  ,  , Corrida: ,900 seg ,  ,  , Peltier: ,33.29, ºC     , teInsta: ,31.91, ºC     , Disip: ,34.48, ºC     ,  , Aire: ,15.22,16:54:53,22/8/2022,TomaNro= 96,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=148y88,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.914722,  ,  , Corrida: ,909 seg ,  ,  , Peltier: ,33.33, ºC     , teInsta: ,31.91, ºC     , Disip: ,32.7, ºC     ,  , Aire: ,15.22,16:55:2,22/8/2022,TomaNro= 97,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=155y93,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.917221,  ,  , Corrida: ,918 seg ,  ,  , Peltier: ,33.32, ºC     , teInsta: ,31.91, ºC     , Disip: ,31.11, ºC     ,  , Aire: ,15.22,16:55:11,22/8/2022,TomaNro= 98,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=160y96,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.919722,  ,  , Corrida: ,927 seg ,  ,  , Peltier: ,33.27, ºC     , teInsta: ,31.91, ºC     , Disip: ,29.68, ºC     ,  , Aire: ,15.22,16:55:20,22/8/2022,TomaNro= 99,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=159y95,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.922222,  ,  , Corrida: ,936 seg ,  ,  , Peltier: ,33.18, ºC     , teInsta: ,31.91, ºC     , Disip: ,28.42, ºC     ,  , Aire: ,15.22,16:55:30,22/8/2022,TomaNro= 100,   Modo ,3,   tension puente H ,8.88,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
