  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,19.64, ºC     , teInsta: ,17.73, ºC     , Disip: ,18.64, ºC     ,  , Aire: ,15.22,1:24:10,18/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.4027778,  ,  , Corrida: ,33 seg ,  ,  , Peltier: ,19.7, ºC     , teInsta: ,17.73, ºC     , Disip: ,17.26, ºC     ,  , Aire: ,15.22,1:24:20,18/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=155y93,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5438888,  ,  , Corrida: ,539 seg ,  ,  , Peltier: ,19.04, ºC     , teInsta: ,17.63, ºC     , Disip: ,18.14, ºC     ,  , Aire: ,15.22,1:32:47,18/8/2022,TomaNro= 51,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=155y93,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5461111,  ,  , Corrida: ,552 seg ,  ,  , Peltier: ,19.08, ºC     , teInsta: ,17.63, ºC     , Disip: ,19.05, ºC     ,  , Aire: ,15.22,1:32:59,18/8/2022,TomaNro= 52,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=159y95,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5497222,  ,  , Corrida: ,561 seg ,  ,  , Peltier: ,19.13, ºC     , teInsta: ,17.63, ºC     , Disip: ,18.02, ºC     ,  , Aire: ,15.22,1:33:9,18/8/2022,TomaNro= 53,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=164y98,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5522221,  ,  , Corrida: ,571 seg ,  ,  , Peltier: ,19.19, ºC     , teInsta: ,17.63, ºC     , Disip: ,16.75, ºC     ,  , Aire: ,15.22,1:33:18,18/8/2022,TomaNro= 54,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=172y103,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.555,  ,  , Corrida: ,580 seg ,  ,  , Peltier: ,19.25, ºC     , teInsta: ,17.63, ºC     , Disip: ,15.66, ºC     ,  , Aire: ,15.22,1:33:27,18/8/2022,TomaNro= 55,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=181y108,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5575,  ,  , Corrida: ,590 seg ,  ,  , Peltier: ,19.29, ºC     , teInsta: ,17.62, ºC     , Disip: ,14.77, ºC     ,  , Aire: ,15.22,1:33:37,18/8/2022,TomaNro= 56,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=189y113,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5602777,  ,  , Corrida: ,599 seg ,  ,  , Peltier: ,19.35, ºC     , teInsta: ,17.62, ºC     , Disip: ,13.99, ºC     ,  , Aire: ,15.22,1:33:46,18/8/2022,TomaNro= 57,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=196y117,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5627778,  ,  , Corrida: ,609 seg ,  ,  , Peltier: ,19.37, ºC     , teInsta: ,17.62, ºC     , Disip: ,13.32, ºC     ,  , Aire: ,15.22,1:33:56,18/8/2022,TomaNro= 58,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=205y123,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5655555,  ,  , Corrida: ,618 seg ,  ,  , Peltier: ,19.38, ºC     , teInsta: ,17.62, ºC     , Disip: ,12.74, ºC     ,  , Aire: ,15.22,1:34:5,18/8/2022,TomaNro= 59,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=210y126,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5680555,  ,  , Corrida: ,628 seg ,  ,  , Peltier: ,19.39, ºC     , teInsta: ,17.62, ºC     , Disip: ,12.22, ºC     ,  , Aire: ,15.22,1:34:15,18/8/2022,TomaNro= 60,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=211y126,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5708333,  ,  , Corrida: ,637 seg ,  ,  , Peltier: ,19.37, ºC     , teInsta: ,17.62, ºC     , Disip: ,11.82, ºC     ,  , Aire: ,15.22,1:34:24,18/8/2022,TomaNro= 61,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=213y127,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5733333,  ,  , Corrida: ,647 seg ,  ,  , Peltier: ,19.33, ºC     , teInsta: ,17.62, ºC     , Disip: ,11.49, ºC     ,  , Aire: ,15.22,1:34:34,18/8/2022,TomaNro= 62,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=210y126,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5761111,  ,  , Corrida: ,656 seg ,  ,  , Peltier: ,19.31, ºC     , teInsta: ,17.61, ºC     , Disip: ,11.27, ºC     ,  , Aire: ,15.22,1:34:43,18/8/2022,TomaNro= 63,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=204y122,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.578611,  ,  , Corrida: ,665 seg ,  ,  , Peltier: ,19.26, ºC     , teInsta: ,17.61, ºC     , Disip: ,11.14, ºC     ,  , Aire: ,15.22,1:34:52,18/8/2022,TomaNro= 64,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=201y120,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5811111,  ,  , Corrida: ,675 seg ,  ,  , Peltier: ,19.22, ºC     , teInsta: ,17.61, ºC     , Disip: ,11.1, ºC     ,  , Aire: ,15.22,1:35:2,18/8/2022,TomaNro= 65,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=194y116,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5838888,  ,  , Corrida: ,684 seg ,  ,  , Peltier: ,19.19, ºC     , teInsta: ,17.61, ºC     , Disip: ,11.12, ºC     ,  , Aire: ,15.22,1:35:11,18/8/2022,TomaNro= 66,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=188y112,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5863888,  ,  , Corrida: ,694 seg ,  ,  , Peltier: ,19.14, ºC     , teInsta: ,17.61, ºC     , Disip: ,11.21, ºC     ,  , Aire: ,15.22,1:35:21,18/8/2022,TomaNro= 67,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=184y110,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5891666,  ,  , Corrida: ,703 seg ,  ,  , Peltier: ,19.09, ºC     , teInsta: ,17.61, ºC     , Disip: ,11.31, ºC     ,  , Aire: ,15.22,1:35:30,18/8/2022,TomaNro= 68,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=176y105,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5916666,  ,  , Corrida: ,713 seg ,  ,  , Peltier: ,19.01, ºC     , teInsta: ,17.6, ºC     , Disip: ,11.47, ºC     ,  , Aire: ,15.22,1:35:40,18/8/2022,TomaNro= 69,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=169y101,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5944444,  ,  , Corrida: ,722 seg ,  ,  , Peltier: ,18.95, ºC     , teInsta: ,17.6, ºC     , Disip: ,11.66, ºC     ,  , Aire: ,15.22,1:35:49,18/8/2022,TomaNro= 70,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=159y95,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5969443,  ,  , Corrida: ,732 seg ,  ,  , Peltier: ,18.91, ºC     , teInsta: ,17.6, ºC     , Disip: ,11.9, ºC     ,  , Aire: ,15.22,1:35:59,18/8/2022,TomaNro= 71,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=152y91,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.5997221,  ,  , Corrida: ,741 seg ,  ,  , Peltier: ,18.85, ºC     , teInsta: ,17.6, ºC     , Disip: ,12.17, ºC     ,  , Aire: ,15.22,1:36:8,18/8/2022,TomaNro= 72,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=147y88,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6022222,  ,  , Corrida: ,750 seg ,  ,  , Peltier: ,18.8, ºC     , teInsta: ,17.6, ºC     , Disip: ,12.43, ºC     ,  , Aire: ,15.22,1:36:18,18/8/2022,TomaNro= 73,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=141y84,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6047223,  ,  , Corrida: ,760 seg ,  ,  , Peltier: ,18.74, ºC     , teInsta: ,17.6, ºC     , Disip: ,12.68, ºC     ,  , Aire: ,15.22,1:36:27,18/8/2022,TomaNro= 74,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=135y81,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6075001,  ,  , Corrida: ,769 seg ,  ,  , Peltier: ,18.68, ºC     , teInsta: ,17.59, ºC     , Disip: ,12.94, ºC     ,  , Aire: ,15.22,1:36:36,18/8/2022,TomaNro= 75,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=128y76,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.61,  ,  , Corrida: ,779 seg ,  ,  , Peltier: ,18.64, ºC     , teInsta: ,17.59, ºC     , Disip: ,13.2, ºC     ,  , Aire: ,15.22,1:36:46,18/8/2022,TomaNro= 76,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=123y73,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6127778,  ,  , Corrida: ,788 seg ,  ,  , Peltier: ,18.63, ºC     , teInsta: ,17.59, ºC     , Disip: ,13.46, ºC     ,  , Aire: ,15.22,1:36:55,18/8/2022,TomaNro= 77,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y71,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6152778,  ,  , Corrida: ,798 seg ,  ,  , Peltier: ,18.6, ºC     , teInsta: ,17.59, ºC     , Disip: ,13.71, ºC     ,  , Aire: ,15.22,1:37:5,18/8/2022,TomaNro= 78,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=118y70,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6180556,  ,  , Corrida: ,807 seg ,  ,  , Peltier: ,18.58, ºC     , teInsta: ,17.59, ºC     , Disip: ,13.91, ºC     ,  , Aire: ,15.22,1:37:14,18/8/2022,TomaNro= 79,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=115y69,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6205555,  ,  , Corrida: ,817 seg ,  ,  , Peltier: ,18.58, ºC     , teInsta: ,17.59, ºC     , Disip: ,14.1, ºC     ,  , Aire: ,15.22,1:37:24,18/8/2022,TomaNro= 80,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=113y67,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6233333,  ,  , Corrida: ,825 seg ,  ,  , Peltier: ,18.58, ºC     , teInsta: ,17.59, ºC     , Disip: ,14.31, ºC     ,  , Aire: ,15.22,1:37:32,18/8/2022,TomaNro= 81,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=113y67,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6255555,  ,  , Corrida: ,833 seg ,  ,  , Peltier: ,18.56, ºC     , teInsta: ,17.58, ºC     , Disip: ,15.38, ºC     ,  , Aire: ,15.22,1:37:41,18/8/2022,TomaNro= 82,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=114y68,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6277778,  ,  , Corrida: ,843 seg ,  ,  , Peltier: ,18.56, ºC     , teInsta: ,17.58, ºC     , Disip: ,16.63, ºC     ,  , Aire: ,15.22,1:37:50,18/8/2022,TomaNro= 83,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=112y67,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6305555,  ,  , Corrida: ,851 seg ,  ,  , Peltier: ,18.58, ºC     , teInsta: ,17.58, ºC     , Disip: ,16.68, ºC     ,  , Aire: ,15.22,1:37:58,18/8/2022,TomaNro= 84,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=112y67,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6327778,  ,  , Corrida: ,861 seg ,  ,  , Peltier: ,18.6, ºC     , teInsta: ,17.58, ºC     , Disip: ,17.27, ºC     ,  , Aire: ,15.22,1:38:8,18/8/2022,TomaNro= 85,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=114y68,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6355555,  ,  , Corrida: ,870 seg ,  ,  , Peltier: ,18.64, ºC     , teInsta: ,17.58, ºC     , Disip: ,16.99, ºC     ,  , Aire: ,15.22,1:38:17,18/8/2022,TomaNro= 86,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=116y69,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6380556,  ,  , Corrida: ,880 seg ,  ,  , Peltier: ,18.66, ºC     , teInsta: ,17.58, ºC     , Disip: ,16.45, ºC     ,  , Aire: ,15.22,1:38:27,18/8/2022,TomaNro= 87,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=120y72,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6408334,  ,  , Corrida: ,889 seg ,  ,  , Peltier: ,18.71, ºC     , teInsta: ,17.57, ºC     , Disip: ,15.97, ºC     ,  , Aire: ,15.22,1:38:36,18/8/2022,TomaNro= 88,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=122y73,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6433333,  ,  , Corrida: ,899 seg ,  ,  , Peltier: ,18.76, ºC     , teInsta: ,17.57, ºC     , Disip: ,15.58, ºC     ,  , Aire: ,15.22,1:38:46,18/8/2022,TomaNro= 89,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=128y76,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6461111,  ,  , Corrida: ,908 seg ,  ,  , Peltier: ,18.78, ºC     , teInsta: ,17.57, ºC     , Disip: ,15.22, ºC     ,  , Aire: ,15.22,1:38:55,18/8/2022,TomaNro= 90,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=134y80,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6486111,  ,  , Corrida: ,917 seg ,  ,  , Peltier: ,18.81, ºC     , teInsta: ,17.57, ºC     , Disip: ,14.87, ºC     ,  , Aire: ,15.22,1:39:5,18/8/2022,TomaNro= 91,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=136y81,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6511111,  ,  , Corrida: ,927 seg ,  ,  , Peltier: ,18.82, ºC     , teInsta: ,17.57, ºC     , Disip: ,14.6, ºC     ,  , Aire: ,15.22,1:39:14,18/8/2022,TomaNro= 92,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=139y83,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6538888,  ,  , Corrida: ,936 seg ,  ,  , Peltier: ,18.89, ºC     , teInsta: ,17.57, ºC     , Disip: ,14.35, ºC     ,  , Aire: ,15.22,1:39:23,18/8/2022,TomaNro= 93,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=140y84,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6563889,  ,  , Corrida: ,946 seg ,  ,  , Peltier: ,18.89, ºC     , teInsta: ,17.56, ºC     , Disip: ,14.12, ºC     ,  , Aire: ,15.22,1:39:33,18/8/2022,TomaNro= 94,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=149y89,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6591667,  ,  , Corrida: ,954 seg ,  ,  , Peltier: ,18.92, ºC     , teInsta: ,17.56, ºC     , Disip: ,14.01, ºC     ,  , Aire: ,15.22,1:39:41,18/8/2022,TomaNro= 95,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=149y89,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6613889,  ,  , Corrida: ,964 seg ,  ,  , Peltier: ,18.93, ºC     , teInsta: ,17.56, ºC     , Disip: ,14.97, ºC     ,  , Aire: ,15.22,1:39:51,18/8/2022,TomaNro= 96,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=153y91,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6641667,  ,  , Corrida: ,973 seg ,  ,  , Peltier: ,18.93, ºC     , teInsta: ,17.56, ºC     , Disip: ,14.85, ºC     ,  , Aire: ,15.22,1:40:0,18/8/2022,TomaNro= 97,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=154y92,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6666667,  ,  , Corrida: ,982 seg ,  ,  , Peltier: ,18.93, ºC     , teInsta: ,17.56, ºC     , Disip: ,14.54, ºC     ,  , Aire: ,15.22,1:40:9,18/8/2022,TomaNro= 98,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=154y92,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6691668,  ,  , Corrida: ,991 seg ,  ,  , Peltier: ,18.94, ºC     , teInsta: ,17.56, ºC     , Disip: ,15.34, ºC     ,  , Aire: ,15.22,1:40:18,18/8/2022,TomaNro= 99,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=156y93,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.6716667,  ,  , Corrida: ,1001 seg ,  ,  , Peltier: ,18.96, ºC     , teInsta: ,17.56, ºC     , Disip: ,15.07, ºC     ,  , Aire: ,15.22,1:40:28,18/8/2022,TomaNro= 100,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
